sex,height,weight
F,1.69,80.7
M,1.7,56.6
M,1.7,59.0
M,1.77,70.3
M,1.73,91.4
M,1.84,92.7
M,1.85,83.8
M,1.71,63.5
M,1.75,50.5
F,1.63,60.1
F,1.66,52.0
F,1.78,75.3
F,1.44,35.4
F,1.48,74.3
F,1.58,54.3
M,1.9,81.8
M,1.69,62.5
F,1.78,67.5
F,1.55,63.2
F,1.54,87.4
M,1.73,73.6
F,1.69,76.1
F,1.7,73.5
M,1.68,77.4
F,1.57,64.5
M,1.77,81.7
M,1.89,85.3
M,1.82,95.8
M,1.92,128.9
M,1.76,82.5
M,1.72,61.0
M,1.61,70.8
F,1.73,75.5
M,1.89,100.5
M,1.76,70.7
F,1.76,81.0
M,1.88,102.3
M,1.75,61.4
F,1.65,62.3
M,1.67,58.5
M,1.65,114.5
F,1.64,62.6
F,1.41,51.4
F,1.6,68.4
F,1.7,70.6
F,1.72,59.9
M,1.78,121.5
M,1.87,95.1
F,1.65,70.1
F,1.5,50.4
F,1.69,61.8
M,1.81,76.7
F,1.38,41.5
F,1.64,49.8
F,1.7,74.8
F,1.56,68.7
M,1.66,58.0
F,1.69,85.2
M,1.96,93.3
F,1.67,75.5
M,1.75,71.9
M,1.61,68.3
M,1.64,111.3
M,1.69,63.3
M,1.97,73.3
M,1.84,85.1
M,1.84,79.3
F,1.55,78.8
F,1.69,70.3
F,1.58,66.8
M,1.81,62.2
M,1.8,116.0
F,1.6,91.8
F,1.87,66.0
M,1.85,64.6
F,1.61,54.6
F,1.64,68.4
F,1.64,77.9
F,1.45,43.9
M,1.79,85.7
F,1.58,54.7
F,1.59,74.0
M,1.8,76.0
F,1.55,60.1
F,1.48,60.4
F,1.52,86.0
M,1.98,101.8
M,1.69,82.6
F,1.49,40.1
M,1.87,76.6
M,1.74,63.4
F,1.49,48.9
F,1.65,34.8
F,1.51,56.7
M,1.83,96.4
F,1.68,84.3
F,1.53,52.4
F,1.66,107.7
F,1.46,62.8
F,1.53,66.9
F,1.51,43.8
M,1.92,125.6
M,1.94,71.0
F,1.77,63.1
F,1.72,79.6
M,1.86,96.6
M,1.78,85.4
M,1.83,63.0
M,1.78,62.8
F,1.52,67.5
M,1.84,96.8
F,1.66,54.6
M,1.87,101.4
F,1.65,69.6
F,1.79,63.3
F,1.71,56.5
M,1.7,39.6
M,1.72,78.2
F,1.64,69.4
M,1.82,62.7
F,1.71,63.1
M,1.81,83.9
M,1.74,57.7
F,1.82,92.1
F,1.8,96.0
M,1.89,72.3
F,1.67,72.5
F,1.65,65.4
M,1.91,88.8
M,1.87,79.4
F,1.57,62.9
M,1.69,82.9
M,1.71,56.8
F,1.54,46.5
F,1.66,76.5
M,1.7,103.3
M,1.62,62.2
F,1.73,82.7
F,1.56,87.8
F,1.54,65.1
M,1.72,109.3
F,1.7,117.1
M,1.54,59.7
F,1.69,57.7
F,1.5,44.6
M,1.81,139.0
M,1.82,81.0
M,1.83,108.4
M,1.84,69.8
M,1.74,125.3
F,1.62,80.8
M,1.93,70.9
M,1.63,107.7
F,1.46,63.5
F,1.61,55.5
F,1.62,50.6
M,1.67,58.5
F,1.52,90.0
M,1.62,57.6
M,1.87,119.5
F,1.46,41.0
F,1.55,56.2
F,1.55,70.6
F,1.62,63.9
F,1.72,56.5
F,1.62,70.8
M,1.98,100.9
F,1.53,58.9
F,1.52,47.9
F,1.82,66.0
F,1.61,49.7
M,1.71,75.7
F,1.65,62.5
F,1.53,52.2
F,1.63,56.5
M,1.68,52.9
M,1.61,58.8
M,1.66,53.9
F,1.66,62.4
M,1.64,60.1
F,1.71,59.4
M,1.77,69.4
F,1.63,54.1
F,1.67,58.1
M,1.95,107.8
M,1.67,52.2
F,1.52,97.7
M,1.64,60.6
F,1.61,59.6
F,1.87,67.0
M,1.68,59.8
M,1.68,66.7
M,1.72,60.9
M,1.64,79.5
M,1.71,70.1
F,1.65,55.3
F,1.66,57.4
F,1.72,74.9
F,1.54,42.8
F,1.7,59.9
M,1.56,50.8
M,1.71,104.3
M,1.74,81.2
F,1.54,31.5
F,1.55,49.5
F,1.71,81.1
F,1.53,48.7
F,1.54,53.3
M,1.69,63.7
F,1.45,47.3
M,1.71,67.6
F,1.74,56.1
M,1.56,50.2
M,1.67,68.6
M,1.79,74.6
F,1.67,98.6
M,1.89,119.0
M,1.75,87.2
F,1.38,55.6
F,1.63,88.5
F,1.77,116.6
F,1.57,57.4
F,1.55,55.5
M,1.71,115.1
M,1.83,83.2
M,1.67,67.2
M,1.74,60.0
F,1.65,104.9
F,1.56,66.3
M,1.68,62.1
F,1.72,68.2
M,1.9,68.3
M,1.64,57.7
F,1.67,49.7
F,1.62,51.2
F,1.83,83.8
F,1.68,82.8
F,1.62,74.0
M,1.58,62.8
F,1.63,76.2
F,1.67,62.1
M,1.87,102.1
M,1.74,109.0
M,1.81,83.9
F,1.58,95.0
F,1.62,65.3
F,1.63,50.1
M,1.89,107.5
F,1.65,74.6
F,1.58,70.0
F,1.58,73.5
M,1.8,78.0
F,1.66,38.3
M,1.57,52.5
F,1.7,71.1
F,1.67,61.7
F,1.67,69.4
M,1.71,79.5
M,1.64,72.4
F,1.65,53.2
M,1.65,76.4
F,1.44,58.9
M,1.57,55.5
M,1.78,65.7
M,1.59,82.4
M,1.77,120.6
M,1.7,84.0
M,1.74,70.7
F,1.69,69.6
F,1.67,55.1
M,1.73,66.4
F,1.61,84.9
M,1.78,134.3
F,1.64,55.0
M,1.86,68.2
M,1.81,65.4
M,1.81,87.1
F,1.82,76.0
F,1.62,71.4
F,1.59,50.3
M,1.69,56.1
F,1.7,66.4
M,1.85,81.0
F,1.64,75.9
M,1.69,76.6
M,1.82,61.3
F,1.75,66.3
F,1.58,92.2
F,1.72,78.5
M,1.76,90.7
M,1.76,89.1
M,1.89,80.3
M,1.68,62.9
M,1.71,124.5
M,1.63,76.3
M,1.99,105.7
M,1.84,90.1
F,1.7,65.0
M,1.91,98.0
M,1.85,74.1
M,1.59,60.0
M,1.7,104.1
M,1.77,77.3
F,1.6,72.1
F,1.79,75.2
F,1.63,113.2
F,1.66,81.0
F,1.64,57.5
F,1.71,84.1
M,1.68,76.8
F,1.44,46.2
M,1.58,55.3
F,1.71,77.4
F,1.75,36.9
F,1.66,57.7
F,1.66,54.9
F,1.62,49.5
F,1.71,63.2
M,1.74,56.5
F,1.82,118.3
M,1.68,65.1
F,1.58,47.5
M,1.76,74.7
F,1.6,54.5
M,1.69,64.7
F,1.55,57.8
M,1.89,77.7
M,1.84,92.3
M,1.84,92.9
F,1.59,56.1
F,1.68,60.0
F,1.62,85.7
M,1.72,123.0
M,1.7,83.1
F,1.66,70.3
F,1.57,47.9
M,1.86,126.9
F,1.61,44.4
F,1.58,69.5
F,1.51,55.8
M,1.7,90.0
F,1.6,47.7
M,1.82,73.9
F,1.63,66.6
F,1.82,61.5
M,1.7,65.4
F,1.72,85.9
F,1.62,105.9
F,1.58,58.6
M,1.85,80.3
F,1.69,55.8
F,1.54,48.5
F,1.67,54.6
F,1.56,93.6
F,1.56,64.8
M,1.64,68.6
M,1.68,81.6
F,1.6,48.0
F,1.69,99.5
F,1.69,54.8
F,1.62,66.7
M,1.66,75.3
F,1.64,51.8
M,1.79,90.3
M,1.79,84.4
M,1.67,81.5
F,1.56,47.0
M,1.75,85.1
M,1.89,99.6
F,1.71,84.9
M,1.69,91.7
F,1.51,46.4
F,1.76,90.9
F,1.77,132.7
F,1.73,113.0
F,1.65,79.8
F,1.52,49.0
M,1.63,64.9
F,1.73,65.5
M,1.83,78.7
F,1.55,70.8
M,1.76,72.3
F,1.6,68.5
M,1.82,63.9
M,1.79,63.4
M,1.88,131.6
F,1.7,73.4
M,1.94,98.9
F,1.44,59.1
M,1.69,84.8
F,1.71,71.5
M,1.66,76.8
F,1.61,65.8
F,1.67,90.8
M,1.87,85.5
F,1.68,52.2
M,1.71,125.0
M,1.76,87.7
F,1.45,40.4
M,1.84,86.0
F,1.7,72.9
M,1.71,107.7
M,1.76,72.4
M,1.76,111.6
F,1.67,58.2
F,1.53,46.1
M,1.88,144.8
M,1.77,108.5
F,1.64,50.0
F,1.57,63.6
M,1.94,69.8
M,1.72,85.8
F,1.53,54.0
M,1.95,97.9
M,1.58,63.3
M,1.83,84.9
F,1.65,57.7
F,1.63,49.7
F,1.49,47.9
M,1.7,92.0
M,1.82,139.9
M,1.95,113.6
M,1.77,81.7
F,1.57,61.3
F,1.76,85.8
F,1.47,52.6
M,1.66,107.0
F,1.38,35.9
F,1.65,68.1
F,1.72,83.3
M,1.68,62.5
M,1.79,65.3
F,1.6,62.3
F,1.67,61.4
M,1.72,126.6
M,1.74,66.2
M,1.82,102.6
M,1.86,87.6
M,1.75,85.6
M,1.89,87.3
M,1.81,91.0
M,1.83,149.7
M,1.72,83.0
F,1.58,67.8
F,1.54,106.1
F,1.63,66.0
F,1.68,79.2
M,1.66,68.1
F,1.62,60.2
M,1.77,59.6
M,1.88,73.8
M,1.8,73.8
F,1.57,71.9
M,1.59,50.5
F,1.73,62.7
M,1.79,84.6
F,1.76,75.6
F,1.71,78.7
M,1.62,50.1
M,1.78,82.0
M,1.72,65.9
M,1.55,75.4
M,1.76,104.7
M,1.82,86.2
M,1.79,105.4
M,1.88,91.0
M,1.55,66.3
M,1.74,70.7
F,1.83,79.4
F,1.8,64.4
M,1.73,54.8
F,1.56,101.5
F,1.61,59.1
M,1.77,66.1
F,1.85,96.6
F,1.58,61.1
M,1.52,61.8
M,1.87,152.2
M,1.75,73.9
M,1.76,138.7
M,1.9,71.8
M,1.88,125.5
F,1.68,55.4
F,1.47,54.7
F,1.57,70.9
M,1.66,69.3
M,1.67,53.8
F,1.62,92.8
F,1.72,85.2
F,1.61,58.0
M,1.92,98.0
M,1.61,55.9
M,1.85,64.5
M,1.83,78.7
F,1.53,57.2
F,1.69,74.1
F,1.67,57.8
M,1.71,79.2
F,1.58,53.3
F,1.86,65.1
F,1.58,92.0
M,1.73,58.9
F,1.65,73.1
M,1.67,73.3
M,1.78,67.2
M,1.7,83.5
M,1.78,65.4
M,1.74,65.5
F,1.55,53.4
M,1.67,67.6
F,1.64,59.0
F,1.66,66.9
M,1.91,87.4
M,1.72,80.7
F,1.52,50.5
F,1.47,54.6
F,1.54,48.3
M,1.61,59.8
F,1.42,64.3
F,1.69,70.5
M,1.72,79.5
M,1.56,57.5
M,1.7,85.1
M,1.8,73.5
F,1.44,45.6
M,1.68,61.9
M,1.64,77.8
M,1.84,66.6
F,1.64,94.1
M,1.78,68.4
F,1.7,64.9
F,1.36,57.3
F,1.33,50.1
M,1.98,160.6
M,1.54,54.3
M,1.58,63.9
M,2.01,99.7
M,1.79,70.7
F,1.5,84.7
F,1.71,55.5
M,1.72,86.8
M,1.74,66.9
F,1.67,68.7
M,1.84,68.2
M,1.75,61.9
F,1.7,75.2
M,1.73,65.3
F,1.76,60.7
F,1.51,64.5
M,1.96,104.3
M,1.68,57.5
F,1.58,69.5
F,1.57,49.2
M,1.91,73.9
M,1.63,50.0
F,1.42,56.8
F,1.57,67.3
F,1.45,83.4
M,1.71,69.5
M,1.72,74.7
F,1.56,56.4
M,1.68,66.5
F,1.55,60.2
M,1.8,73.4
M,1.71,93.8
M,1.76,93.0
F,1.75,63.4
M,1.6,49.6
F,1.46,44.5
F,1.57,70.4
F,1.71,109.4
F,1.81,76.7
M,1.65,94.4
M,1.76,121.6
F,1.6,56.0
M,1.72,56.8
F,1.57,41.5
F,1.66,56.0
M,1.7,83.9
F,1.8,45.6
F,1.47,47.5
M,1.96,105.4
M,1.67,59.6
M,1.73,61.9
F,1.79,65.7
F,1.63,63.9
F,1.64,62.0
F,1.7,59.9
M,1.69,66.1
M,1.94,76.1
M,1.92,100.1
F,1.6,65.8
F,1.58,74.2
M,1.78,65.6
F,1.71,65.0
F,1.71,79.4
F,1.73,87.3
M,1.72,69.6
F,1.79,92.4
F,1.47,49.9
M,1.63,75.4
F,1.81,77.0
M,1.85,76.0
M,1.63,75.2
F,1.61,65.0
F,1.4,54.5
F,1.68,55.4
M,1.87,98.6
M,1.87,98.9
M,1.75,76.6
F,1.72,46.4
F,1.72,125.9
F,1.6,66.7
M,1.72,66.9
M,1.78,63.3
M,1.54,68.8
M,1.8,72.8
M,1.76,62.2
M,1.77,75.5
M,1.67,121.1
F,1.58,57.4
F,1.6,72.6
M,1.66,115.2
M,1.77,50.6
M,1.74,64.7
M,1.81,76.3
F,1.72,87.3
M,1.73,85.7
F,1.49,84.2
F,1.72,56.7
F,1.63,49.7
M,1.85,69.4
M,1.71,72.5
F,1.53,43.8
F,1.68,83.9
M,1.9,67.8
M,1.76,134.4
F,1.61,49.2
M,1.72,78.4
M,1.82,74.5
F,1.83,65.0
M,1.59,43.2
M,1.65,51.5
F,1.67,93.0
F,1.59,52.3
F,1.76,86.9
F,1.69,53.1
M,1.64,63.1
M,1.58,38.3
F,1.57,30.6
M,1.78,80.9
F,1.58,56.7
M,1.81,92.6
M,1.8,99.0
F,1.58,49.9
F,1.47,54.2
M,1.69,70.7
M,1.67,118.1
F,1.71,97.4
M,1.62,51.3
M,1.78,66.8
M,1.7,66.2
M,1.74,49.7
M,1.77,93.2
M,1.85,91.8
M,1.54,47.9
M,1.8,72.3
M,1.82,70.3
F,1.48,59.3
M,1.78,65.1
M,1.81,61.1
M,1.82,77.9
F,1.61,70.0
M,1.62,68.4
M,1.86,70.9
M,1.7,126.4
F,1.78,89.6
F,1.51,41.4
F,1.54,66.3
M,1.82,84.8
F,1.87,101.2
F,1.6,112.3
F,1.49,45.6
M,1.7,54.2
M,1.69,78.0
F,1.77,70.6
F,1.65,84.7
F,1.59,52.4
M,1.84,91.5
M,1.71,85.8
F,1.69,92.9
F,1.82,91.8
F,1.64,56.4
F,1.42,49.8
M,1.76,79.2
F,1.58,64.2
M,1.65,54.5
F,1.63,78.0
M,1.75,85.1
F,1.5,55.5
F,1.65,107.6
M,1.68,75.1
F,1.56,67.3
M,1.8,85.3
F,1.59,59.5
F,1.88,91.1
M,1.89,77.5
F,1.61,57.9
M,1.88,78.9
M,1.66,74.6
F,1.54,45.7
F,1.59,71.2
F,1.7,60.8
M,1.67,66.0
M,1.61,70.8
F,1.7,96.1
M,1.84,97.8
M,1.81,72.0
F,1.7,66.2
F,1.56,41.3
M,1.65,68.7
F,1.82,70.4
F,1.79,62.6
M,1.72,62.1
F,1.74,118.3
F,1.74,76.7
M,1.79,84.2
M,1.53,63.6
M,1.68,69.5
F,1.56,59.3
M,1.86,97.7
M,1.94,79.0
F,1.53,44.8
M,1.78,51.4
M,1.76,69.3
F,1.57,62.3
F,1.48,52.7
F,1.68,75.5
F,1.66,121.0
M,1.7,55.4
M,1.73,69.4
F,1.61,55.2
F,1.62,60.5
F,1.69,125.2
F,1.38,43.2
F,1.56,107.7
M,1.69,60.8
F,1.76,62.0
M,1.77,74.2
M,1.8,85.7
F,1.63,95.5
F,1.8,89.2
M,1.81,64.6
M,1.81,88.5
F,1.56,70.0
F,1.63,55.2
F,1.45,44.4
M,1.68,58.6
M,1.75,57.1
F,1.5,52.5
F,1.66,75.2
F,1.79,92.8
F,1.67,71.8
M,1.74,60.2
F,1.54,47.6
F,1.62,54.0
F,1.65,78.7
F,1.43,40.6
M,1.81,81.4
F,1.58,54.8
M,1.86,152.0
M,1.72,76.9
F,1.72,86.4
M,1.85,81.1
F,1.39,50.9
M,1.78,60.6
M,1.57,68.9
M,1.82,93.4
M,1.78,69.8
M,1.75,68.7
M,1.8,83.9
F,1.62,72.7
F,1.65,75.1
M,1.72,127.1
M,1.7,77.1
M,1.84,66.0
F,1.63,69.2
M,1.52,93.5
M,1.73,73.9
M,1.83,66.9
F,1.62,57.8
M,1.96,92.5
M,1.68,55.4
M,1.83,90.3
F,1.71,72.4
F,1.68,66.1
F,1.62,53.3
F,1.57,69.1
F,1.62,63.5
M,1.97,79.7
M,1.81,67.6
F,1.67,112.4
F,1.55,70.4
M,1.98,117.0
M,1.83,70.7
M,1.66,40.4
M,1.69,67.7
F,1.56,72.7
M,1.91,72.4
F,1.52,46.2
M,1.7,74.0
F,1.6,61.4
M,1.59,62.3
F,1.56,58.3
F,1.4,47.4
M,1.79,95.7
M,1.87,105.2
F,1.42,58.3
F,1.35,34.8
F,1.45,83.3
M,1.93,138.7
M,1.68,58.9
M,1.7,64.3
F,1.59,59.0
M,1.81,113.7
M,1.58,89.4
F,1.79,78.4
F,1.7,91.0
F,1.54,49.0
F,1.79,84.4
F,1.53,57.7
F,1.52,48.0
M,1.75,65.4
F,1.48,58.9
F,1.57,54.1
M,1.78,77.0
M,1.78,59.1
F,1.71,54.5
M,1.66,52.5
F,1.69,63.0
F,1.82,62.2
M,1.89,105.7
M,1.69,91.6
M,1.59,107.0
F,1.45,62.4
F,1.64,106.9
F,1.49,56.4
F,1.64,74.7
M,2.02,103.6
M,1.77,103.9
F,1.74,77.9
M,1.78,69.9
F,1.56,50.0
F,1.48,51.6
M,1.83,80.9
F,1.74,58.3
F,1.75,106.6
F,1.47,51.5
M,1.85,123.5
M,1.62,65.9
F,1.67,55.2
M,1.7,74.4
M,1.68,121.4
M,1.76,70.2
M,1.71,73.1
M,1.74,73.0
M,1.6,49.8
M,1.78,88.0
M,1.66,51.6
M,1.55,46.8
M,1.77,61.1
F,1.58,63.8
M,1.78,88.0
F,1.66,57.8
F,1.72,66.2
M,1.72,55.8
F,1.54,50.5
F,1.65,51.6
F,1.74,89.3
M,1.85,78.0
M,1.61,71.6
F,1.69,80.6
F,1.58,64.2
M,1.77,91.3
F,1.57,56.1
M,1.81,94.1
F,1.51,60.8
F,1.54,57.7
M,1.84,77.7
M,1.83,69.5
M,1.7,66.2
M,1.62,66.5
F,1.62,51.7
M,1.74,79.7
F,1.66,77.3
F,1.71,68.2
F,1.53,51.7
F,1.49,43.1
M,1.75,66.9
M,1.76,72.0
M,1.74,95.2
F,1.56,47.8
F,1.56,57.5
F,1.67,78.8
M,1.58,60.2
F,1.78,84.7
M,1.63,50.2
F,1.64,69.8
M,1.78,80.1
F,1.55,55.4
F,1.86,72.1
F,1.59,72.0
M,1.68,72.8
F,1.58,68.1
M,1.64,69.9
F,1.66,46.6
M,1.75,58.5
M,1.78,75.8
F,1.61,49.0
F,1.54,59.7
M,1.91,69.0
F,1.53,60.2
F,1.65,75.1
F,1.49,61.9
M,1.91,92.6
M,1.87,69.3
M,1.56,58.5
F,1.66,62.9
M,1.83,77.3
F,1.73,66.5
F,1.74,78.6
F,1.49,43.0
F,1.73,85.3
F,1.79,92.5
F,1.54,62.2
F,1.59,51.4
F,1.5,58.8
M,1.86,79.8
F,1.54,59.5
M,1.71,57.0
M,1.73,132.3
M,1.86,75.0
F,1.61,66.3
M,1.62,102.0
F,1.66,117.0
F,1.62,63.9
F,1.58,67.8
F,1.61,75.0
M,1.7,61.0
F,1.44,38.7
F,1.62,69.7
F,1.57,49.5
F,1.66,51.4
F,1.62,75.7
F,1.59,55.0
F,1.65,62.4
M,1.75,56.9
F,1.74,58.5
F,1.6,54.1
M,1.84,115.2
F,1.69,61.1
M,1.73,65.7
M,1.77,70.5
M,1.8,93.1
F,1.78,40.7
M,1.65,75.3
F,1.63,103.0
M,1.86,124.3
F,1.66,105.2
M,1.78,58.9
M,1.69,66.2
M,1.77,90.2
F,1.69,62.2
M,1.61,56.3
F,1.59,59.0
M,1.9,77.9
F,1.69,89.0
F,1.56,53.6
F,1.58,68.7
F,1.67,68.8
F,1.57,78.8
F,1.56,64.9
F,1.44,51.3
F,1.77,41.3
F,1.7,55.9
M,1.69,63.7
M,1.7,76.9
M,1.83,46.5
F,1.55,52.4
M,1.77,68.6
M,1.62,62.1
M,1.52,85.6
F,1.57,46.4
F,1.74,89.9
F,1.67,60.0
M,1.65,111.2
M,1.9,104.6
F,1.56,46.3
F,1.75,60.4
F,1.59,53.0
F,1.71,68.3
F,1.5,47.7
M,1.94,91.1
M,1.84,99.1
M,1.64,57.8
M,1.85,85.7
M,1.71,89.3
M,1.76,123.8
M,1.7,121.6
M,1.83,69.6
F,1.69,82.2
F,1.56,46.0
M,1.69,68.7
M,1.74,50.5
M,1.9,92.5
M,1.74,71.8
F,1.63,75.8
M,1.86,72.2
F,1.62,54.6
F,1.67,66.9
F,1.77,64.8
M,1.85,132.0
M,1.83,97.1
F,1.83,94.6
M,1.78,91.6
M,1.66,59.2
F,1.71,64.9
M,1.74,63.9
M,1.65,83.2
M,1.7,77.6
F,1.43,56.2
M,1.84,80.8
F,1.75,81.9
F,1.55,71.2
M,1.83,72.4
M,1.81,82.3
M,1.87,116.1
M,1.58,52.0
M,1.92,91.0
F,1.81,87.5
M,1.73,56.6
F,1.64,43.6
F,1.41,54.4
F,1.54,84.5
F,1.71,111.8
M,1.57,49.2
M,1.73,80.8
F,1.6,63.4
F,1.77,69.9
F,1.56,47.3
M,1.74,63.9
F,1.73,64.5
M,1.79,68.0
F,1.55,105.3
F,1.65,61.2
M,1.56,54.2
F,1.72,58.3
M,1.86,103.0
F,1.59,99.5
F,1.57,67.0
M,1.77,88.5
F,1.61,72.6
F,1.58,87.2
M,1.8,85.1
M,1.79,81.1
M,1.64,64.2
M,1.63,51.2
M,1.68,57.9
M,1.74,75.2
F,1.67,58.1
M,1.87,83.2
M,1.88,76.3
M,1.77,57.7
M,1.61,59.9
F,1.64,70.7
M,1.69,70.5
F,1.71,61.8
M,1.76,85.1
M,1.83,121.1
F,1.53,52.8
F,1.58,71.9
F,1.7,77.7
F,1.44,41.8
M,1.68,54.9
M,1.79,95.7
F,1.57,46.0
M,1.83,70.6
M,1.74,81.7
M,1.65,55.2
F,1.61,74.3
F,1.59,49.9
M,1.83,62.2
M,1.66,71.9
M,1.76,59.9
M,1.86,69.6
F,1.62,110.4
M,1.6,54.3
M,1.77,88.9
M,1.73,60.6
M,1.72,37.5
F,1.71,64.2
F,1.61,51.6
M,1.66,88.7
M,1.85,138.3
F,1.76,74.1
F,1.64,58.2
F,1.62,49.2
F,1.62,54.2
F,1.5,46.2
M,1.58,75.7
F,1.58,72.0
M,1.98,106.1
M,1.76,65.3
F,1.64,74.6
M,1.72,98.4
F,1.67,89.7
F,1.7,85.9
M,1.83,71.9
F,1.47,44.3
M,1.7,56.3
F,1.55,62.5
F,1.63,50.1
M,1.91,161.6
M,1.79,102.1
M,1.7,82.5
M,1.63,65.4
M,1.95,74.7
F,1.59,53.6
M,1.75,81.4
F,1.47,53.2
M,1.66,115.2
M,1.71,66.3
M,1.68,65.0
M,1.87,100.7
F,1.7,55.9
M,1.69,47.6
M,1.82,77.3
F,1.57,67.0
M,1.68,71.1
F,1.6,68.4
F,1.69,118.1
F,1.5,43.0
M,1.62,78.0
F,1.64,61.3
M,1.95,77.6
F,1.43,50.4
F,1.46,47.7
M,1.79,70.6
M,1.86,84.9
M,1.87,99.4
M,1.93,88.5
M,1.66,58.2
F,1.5,95.6
F,1.71,77.3
F,1.68,54.9
F,1.55,70.0
M,1.67,102.9
F,1.72,62.9
M,1.86,89.3
F,1.65,77.4
M,1.8,66.0
M,1.89,71.3
M,1.53,50.5
F,1.58,72.3
F,1.6,64.3
M,1.6,104.6
F,1.62,77.9
M,1.72,84.2
M,1.86,87.0
F,1.59,51.2
F,1.51,50.3
M,1.68,52.2
M,1.7,69.7
F,1.55,56.0
M,1.76,78.3
F,1.62,64.3
F,1.64,62.8
F,1.66,81.6
F,1.49,45.2
F,1.64,71.4
M,1.83,143.8
M,1.84,148.5
F,1.66,114.3
F,1.56,59.3
M,1.91,89.6
M,1.83,91.7
F,1.5,57.8
F,1.48,53.0
M,1.67,71.5
M,1.66,56.1
F,1.52,52.0
F,1.68,84.2
M,1.96,111.2
M,1.84,79.2
M,1.88,92.3
M,1.72,69.4
F,1.72,72.4
M,1.8,93.3
M,2.07,111.3
M,1.8,84.2
M,1.82,73.0
F,1.54,44.7
M,1.79,92.2
M,1.7,61.6
F,1.49,66.3
F,1.86,69.8
M,1.77,64.6
M,1.8,93.7
M,1.74,77.7
M,1.87,65.7
M,1.76,91.3
M,1.83,71.9
M,1.59,47.9
F,1.6,69.2
F,1.47,70.0
M,1.74,73.2
F,1.62,62.7
F,1.45,78.7
F,1.75,64.4
F,1.58,61.5
F,1.5,42.0
M,1.84,110.3
F,1.65,49.4
M,1.67,61.4
M,1.8,92.5
M,1.76,77.6
F,1.54,61.1
F,1.63,98.7
F,1.41,57.3
F,1.77,80.2
F,1.56,67.9
M,1.65,71.7
F,1.64,76.1
F,1.78,88.5
F,1.62,87.6
F,1.59,64.1
M,1.78,63.6
F,1.58,46.4
M,1.79,87.7
M,1.7,69.5
F,1.79,87.8
M,1.77,83.1
M,1.6,74.5
F,1.53,58.2
F,1.69,55.6
M,1.84,68.3
M,1.64,50.2
F,1.68,53.8
F,1.7,64.0
M,1.72,74.5
M,1.84,69.0
M,1.8,91.5
M,1.68,58.8
F,1.61,75.8
M,1.92,94.8
M,1.83,72.1
F,1.82,100.2
M,1.66,70.2
M,1.86,100.0
M,1.74,73.1
M,1.72,67.9
F,1.66,54.5
F,1.58,48.3
M,1.57,57.3
M,1.62,49.5
F,1.74,70.7
F,1.65,120.7
M,1.71,83.2
M,1.8,65.2
F,1.59,71.9
M,1.69,67.7
M,1.92,68.3
F,1.59,54.6
F,1.54,61.2
M,1.73,64.1
M,1.7,84.6
F,1.74,89.9
M,1.82,74.3
M,1.83,62.1
F,1.56,71.2
F,1.45,49.8
F,1.64,70.4
M,1.88,85.5
M,1.73,81.1
M,1.67,63.9
M,1.61,56.5
M,1.66,94.6
F,1.46,55.7
F,1.7,55.0
F,1.53,58.7
F,1.48,53.0
F,1.67,120.5
M,1.66,76.9
F,1.58,46.7
M,1.84,65.3
M,1.71,68.3
M,1.81,55.6
F,1.76,88.4
F,1.49,51.6
M,1.63,66.8
M,1.79,72.1
F,1.5,63.0
F,1.62,52.2
M,1.75,62.5
M,1.72,108.9
F,1.67,103.3
M,1.83,92.2
F,1.74,70.6
M,1.93,75.8
M,1.79,75.1
M,1.86,63.1
F,1.58,104.0
M,1.76,81.2
F,1.63,71.1
F,1.39,51.6
F,1.6,66.0
M,1.74,73.9
F,1.56,56.6
F,1.62,63.4
F,1.68,100.5
F,1.54,64.5
M,1.91,96.8
M,1.57,53.5
M,1.65,53.7
M,1.75,75.6
F,1.65,74.4
M,1.79,83.8
M,1.71,86.3
F,1.57,69.9
M,1.67,56.5
M,1.7,56.5
F,1.75,87.5
F,1.47,63.3
M,1.59,56.7
F,1.67,65.1
F,1.54,65.2
F,1.79,80.3
F,1.76,69.8
F,1.88,94.9
M,1.64,89.0
M,1.85,88.0
F,1.73,57.7
M,1.77,92.4
F,1.73,64.2
M,1.89,78.5
F,1.64,62.3
M,1.7,53.7
F,1.7,55.8
F,1.62,36.1
F,1.56,76.8
F,1.61,73.6
F,1.73,77.0
M,1.82,79.5
F,1.49,27.8
F,1.66,68.1
M,1.96,83.8
F,1.48,48.8
M,1.73,81.6
F,1.73,88.1
M,1.78,72.7
F,1.59,58.8
M,1.74,83.6
F,1.58,66.9
M,1.66,81.7
M,1.71,79.5
F,1.67,51.3
M,1.74,79.5
F,1.56,53.9
F,1.68,69.0
F,1.58,48.2
F,1.49,99.8
F,1.47,58.4
F,1.78,67.8
F,1.71,63.8
M,1.85,137.2
F,1.72,64.4
M,1.7,51.8
F,1.8,87.7
F,1.56,62.0
M,1.95,103.2
M,1.96,83.6
M,1.77,41.6
M,1.8,137.3
F,1.64,77.9
M,1.84,80.3
M,1.8,77.3
M,1.91,67.9
F,1.54,67.6
M,1.88,98.5
F,1.72,67.4
F,1.74,125.8
F,1.56,60.4
M,2.02,123.2
F,1.72,94.0
F,1.58,73.5
M,1.86,89.2
F,1.61,63.3
F,1.62,59.8
F,1.6,72.5
