sex,height,weight
M,1.62,56.6
F,1.55,57.9
F,1.62,57.0
M,1.65,69.6
M,1.69,61.7
M,1.72,74.8
M,1.67,63.1
M,1.91,71.6
F,1.6,56.2
F,1.67,116.4
M,1.73,76.8
F,1.54,45.2
M,1.77,67.0
F,1.65,69.7
F,1.49,43.1
F,1.63,75.5
F,1.53,51.7
F,1.59,89.8
M,1.69,62.6
M,1.69,75.6
M,1.82,96.1
M,1.75,60.7
M,1.71,78.9
M,1.74,77.4
M,1.64,79.4
M,1.86,65.4
M,1.62,54.8
M,1.76,73.4
F,1.69,127.0
M,1.78,78.0
F,1.77,67.4
M,1.78,64.5
M,1.72,73.0
M,1.67,54.0
M,1.76,76.0
M,1.85,75.1
F,1.62,62.7
F,1.48,55.2
F,1.61,72.2
F,1.5,60.1
F,1.54,52.9
M,1.85,141.7
M,1.68,100.5
F,1.56,62.2
M,1.78,85.9
M,1.81,80.4
F,1.62,71.0
F,1.7,117.6
F,1.69,68.9
F,1.63,52.8
F,1.5,46.7
M,1.85,64.8
F,1.45,50.6
M,1.93,162.2
M,1.71,85.6
M,1.84,62.7
F,1.48,64.9
M,1.77,74.1
M,1.54,44.9
F,1.44,58.1
M,1.75,39.7
F,1.6,65.4
F,1.7,80.1
M,1.86,148.7
F,1.62,58.6
M,1.75,71.2
F,1.6,47.6
F,1.78,38.3
M,1.88,94.1
M,1.86,64.1
F,1.53,53.8
M,1.9,96.4
M,1.83,70.7
F,1.81,77.3
F,1.76,80.6
M,1.85,79.4
F,1.67,60.1
F,1.54,50.1
F,1.56,92.1
M,1.61,59.0
M,1.87,69.0
F,1.51,65.9
M,1.76,50.4
M,1.87,93.5
F,1.56,51.2
F,1.49,60.1
M,1.76,114.6
M,1.62,69.5
M,1.84,73.7
F,1.65,117.2
F,1.64,65.1
F,1.51,62.0
M,1.64,52.5
M,1.74,63.4
M,1.74,83.2
F,1.7,68.6
M,1.7,77.7
F,1.64,60.5
F,1.41,54.4
F,1.68,118.7
F,1.56,56.4
M,1.84,95.5
F,1.55,55.9
M,1.71,83.8
F,1.52,45.0
F,1.61,72.4
F,1.73,55.6
F,1.56,49.9
M,1.72,129.9
M,1.71,66.1
F,1.54,49.4
F,1.66,42.0
F,1.6,71.7
F,1.58,73.9
M,1.7,76.8
M,1.8,74.1
F,1.71,81.0
M,1.74,88.2
M,1.88,80.9
F,1.7,84.0
F,1.56,52.8
F,1.46,56.3
M,1.67,54.1
F,1.57,58.3
F,1.56,66.1
M,1.87,44.1
F,1.56,107.7
M,1.77,89.9
F,1.67,46.3
M,1.76,73.8
F,1.57,48.8
F,1.69,117.7
M,1.87,65.4
M,2.08,96.7
F,1.57,48.4
F,1.48,44.1
F,1.54,95.5
F,1.65,59.2
M,1.78,68.9
M,1.72,120.5
M,1.78,75.0
M,1.85,81.4
M,1.87,125.9
F,1.61,54.3
F,1.34,41.4
M,1.81,69.7
M,1.61,57.0
F,1.71,55.6
F,1.63,75.3
F,1.73,59.1
F,1.52,60.0
F,1.64,80.2
F,1.47,53.7
F,1.85,90.5
M,1.81,62.6
F,1.55,70.9
F,1.68,116.4
F,1.61,76.5
F,1.72,87.8
M,1.68,62.6
M,1.76,84.9
M,1.82,72.4
F,1.4,50.1
F,1.74,76.1
M,1.63,50.0
F,1.51,67.6
F,1.67,73.3
F,1.66,76.2
M,1.72,80.0
F,1.76,75.0
F,1.63,71.6
M,1.8,84.3
M,1.77,64.9
F,1.66,60.8
M,1.69,83.2
F,1.77,82.6
F,1.54,62.3
F,1.63,63.6
M,1.72,101.7
F,1.43,56.1
F,1.61,63.4
M,1.75,76.0
M,1.94,91.1
F,1.6,102.4
F,1.73,87.8
F,1.63,58.1
M,1.87,101.0
F,1.52,65.8
F,1.68,82.4
F,1.63,61.6
F,1.67,46.6
M,1.72,104.5
M,1.64,59.8
F,1.54,39.9
F,1.58,54.7
F,1.69,64.3
M,1.57,51.0
M,1.63,59.9
F,1.66,77.3
F,1.79,81.5
M,1.77,59.8
F,1.78,78.1
F,1.56,62.6
M,1.72,60.2
M,2.02,76.9
M,1.76,84.9
M,1.71,76.4
F,1.41,56.1
F,1.77,68.0
F,1.71,68.8
F,1.54,55.2
M,1.81,78.3
F,1.62,99.8
M,1.88,96.3
M,1.85,100.2
M,1.66,53.5
F,1.64,73.4
M,1.82,65.5
M,1.77,70.9
F,1.68,80.1
F,1.66,112.2
M,1.84,75.7
F,1.62,46.1
F,1.71,73.6
M,1.69,45.6
M,1.89,98.5
F,1.58,58.6
F,1.73,58.3
M,2.0,111.0
F,1.6,51.8
F,1.61,97.7
F,1.52,65.7
M,1.95,99.2
F,1.61,57.8
M,1.76,68.4
M,1.74,57.7
F,1.53,58.7
F,1.76,66.9
F,1.7,82.5
F,1.66,60.6
M,1.71,65.3
F,1.53,58.1
F,1.64,56.9
F,1.65,52.1
F,1.64,64.6
M,1.69,100.9
M,1.84,69.2
F,1.72,77.4
F,1.59,48.7
F,1.54,53.0
M,1.77,71.7
F,1.54,63.8
M,1.6,60.3
F,1.67,95.4
F,1.68,77.1
F,1.66,73.8
M,1.7,81.2
F,1.7,66.4
F,1.79,59.9
F,1.62,77.1
M,1.78,66.1
F,1.72,69.7
M,1.86,90.3
F,1.32,46.8
M,1.85,82.7
M,1.68,71.7
F,1.66,60.0
F,1.68,61.8
M,1.72,41.1
M,1.84,76.3
M,1.72,70.7
F,1.72,69.1
M,1.64,47.7
M,1.79,60.7
F,1.52,42.8
F,1.68,71.9
F,1.67,78.8
M,1.75,83.8
F,1.72,84.9
M,1.71,70.2
M,1.91,74.1
M,1.66,70.4
F,1.68,55.4
F,1.67,54.3
M,1.83,99.3
M,1.85,65.3
M,1.86,85.6
M,1.66,73.7
M,1.78,70.0
M,1.88,119.1
M,1.83,74.7
F,1.6,58.2
M,1.71,120.9
M,1.74,119.4
M,1.71,68.8
M,1.9,137.9
F,1.7,122.5
F,1.75,118.5
F,1.65,67.6
M,1.84,72.0
F,1.87,89.7
F,1.5,51.3
M,1.76,66.0
M,1.94,88.9
F,1.5,79.6
F,1.7,78.6
M,1.68,65.0
M,1.56,71.0
M,1.84,77.5
F,1.52,50.5
M,1.87,97.1
M,1.81,70.7
F,1.63,75.3
F,1.52,54.7
F,1.7,85.6
M,1.62,33.8
F,1.67,76.7
M,1.82,67.5
F,1.71,59.8
F,1.72,79.5
F,1.57,49.4
M,1.83,71.5
F,1.75,73.5
M,1.72,72.3
F,1.48,46.4
F,1.59,68.3
F,1.55,101.5
M,1.8,61.7
F,1.55,98.4
F,1.57,98.2
F,1.58,55.5
F,1.68,84.0
F,1.59,53.7
F,1.57,70.1
F,1.6,53.3
F,1.56,65.9
F,1.67,68.2
M,1.81,74.5
F,1.54,56.1
F,1.42,48.9
F,1.62,73.4
M,1.79,92.4
F,1.57,51.2
F,1.74,54.8
F,1.68,103.7
M,1.75,89.7
M,1.54,45.5
F,1.73,56.8
F,1.76,75.0
F,1.55,66.7
M,1.82,65.4
M,1.5,83.5
F,1.7,80.9
M,1.83,109.2
M,1.72,102.5
M,1.75,67.7
M,1.99,83.3
F,1.59,49.9
F,1.68,69.5
M,1.7,68.2
M,1.85,126.3
M,1.67,68.3
M,1.8,60.7
F,1.54,64.7
F,1.59,55.8
M,1.74,113.3
M,1.94,77.9
F,1.67,54.6
F,1.35,39.5
M,1.86,87.7
M,1.58,66.1
M,1.86,64.4
F,1.61,60.1
M,1.61,59.6
F,1.75,69.1
M,1.66,75.5
F,1.61,77.4
F,1.76,60.4
F,1.56,51.7
M,1.82,85.5
M,1.64,98.3
M,1.67,52.4
M,1.94,111.8
M,1.74,59.1
M,1.75,76.2
M,1.87,100.2
M,1.67,82.9
F,1.65,57.9
M,1.87,103.8
M,1.82,66.7
M,1.61,71.4
F,1.7,77.7
M,1.72,85.0
M,1.64,76.6
M,1.86,91.4
M,1.67,75.2
M,1.92,74.1
M,1.79,38.6
F,1.65,58.8
F,1.41,47.6
M,1.84,70.3
M,1.72,104.6
M,1.72,98.5
M,1.71,66.8
F,1.68,91.8
M,1.76,65.2
M,1.69,67.2
F,1.64,86.9
F,1.45,55.6
M,1.76,66.6
M,1.78,126.7
F,1.68,65.9
M,1.72,85.3
M,1.64,54.2
F,1.65,51.6
M,1.88,66.2
F,1.54,49.8
F,1.64,73.4
M,1.79,88.0
M,1.78,90.2
M,1.85,94.6
F,1.76,76.4
M,1.8,96.3
M,1.77,74.5
M,1.8,144.4
F,1.71,66.1
F,1.55,41.2
F,1.74,62.9
M,1.74,63.9
M,1.64,56.4
F,1.69,66.3
M,1.94,82.0
F,1.69,120.7
M,1.87,101.8
M,1.68,54.0
F,1.54,65.7
F,1.64,53.9
F,1.56,56.7
F,1.59,58.4
F,1.63,75.2
M,1.76,49.1
M,1.79,80.3
F,1.67,70.2
M,1.8,83.1
F,1.49,42.2
M,1.66,58.8
M,1.84,71.2
F,1.64,69.4
F,1.64,70.3
F,1.71,76.2
M,1.75,73.2
M,1.66,110.1
F,1.48,57.5
M,1.83,74.2
F,1.59,60.0
F,1.58,60.0
M,1.92,95.8
M,1.64,100.3
F,1.44,46.3
F,1.6,55.4
F,1.63,54.1
F,1.75,63.6
F,1.76,75.0
F,1.55,55.9
M,1.81,78.1
M,1.9,122.4
M,2.08,168.7
F,1.5,75.9
M,1.66,67.3
F,1.66,54.4
M,1.74,83.3
F,1.52,103.6
M,1.65,61.9
M,1.86,86.7
M,1.65,65.8
M,1.79,86.5
F,1.55,70.8
M,1.76,88.1
M,1.83,90.9
M,1.65,52.2
M,1.73,67.1
M,1.56,53.3
M,1.59,49.6
F,1.57,72.7
M,1.66,95.0
M,1.62,58.0
M,1.76,87.1
F,1.65,51.5
F,1.63,55.0
M,1.71,128.2
F,1.55,70.9
F,1.44,56.8
F,1.54,48.6
M,1.83,89.0
F,1.53,84.0
M,1.89,124.6
F,1.69,59.9
M,1.7,60.8
M,1.86,82.2
M,1.89,89.8
M,1.89,97.5
M,1.64,56.6
F,1.44,44.7
M,1.82,78.8
F,1.81,66.4
M,1.73,73.0
M,1.69,58.2
F,1.71,76.6
F,1.5,58.7
M,1.68,66.6
F,1.54,48.6
M,1.86,68.8
M,1.81,61.1
F,1.72,55.6
F,1.73,63.4
F,1.36,52.0
M,1.6,75.7
M,1.72,36.6
M,1.74,110.3
F,1.66,79.3
F,1.45,62.6
F,1.7,58.2
M,1.77,65.3
M,1.87,128.9
F,1.55,49.9
F,1.57,66.5
F,1.5,62.4
M,1.82,39.8
F,1.59,58.9
F,1.68,61.1
F,1.7,69.5
F,1.74,67.0
F,1.68,63.2
M,1.62,70.4
M,1.75,70.8
F,1.72,68.4
F,1.76,75.9
F,1.59,55.4
F,1.65,67.5
M,1.7,78.0
F,1.73,45.5
M,1.79,97.5
M,1.84,82.0
F,1.62,59.8
M,1.68,62.2
F,1.68,60.5
F,1.65,59.4
M,1.84,129.8
M,1.54,63.6
F,1.54,58.0
M,1.71,58.9
F,1.88,105.4
F,1.67,55.3
M,1.8,85.2
F,1.56,68.0
M,1.74,71.4
F,1.59,66.8
M,1.87,76.7
F,1.63,49.5
M,1.83,72.0
M,1.85,83.6
F,1.61,51.6
F,1.78,97.3
M,1.91,91.3
F,1.55,54.9
F,1.72,43.4
F,1.72,70.9
F,1.7,71.8
M,1.69,65.1
F,1.59,54.2
F,1.63,66.1
F,1.73,101.0
F,1.6,61.9
F,1.58,47.9
M,1.8,98.7
F,1.7,74.4
F,1.57,46.2
M,1.74,79.2
F,1.66,67.1
F,1.46,59.3
F,1.83,95.3
M,1.71,64.1
M,1.76,65.5
M,1.76,91.2
M,1.96,102.9
F,1.72,122.5
M,1.99,75.9
F,1.77,96.2
M,1.66,81.6
M,1.89,83.7
F,1.44,39.8
F,1.74,57.4
F,1.67,63.0
M,1.55,58.3
F,1.7,72.8
F,1.54,54.2
M,1.89,69.8
M,1.9,107.8
M,1.71,61.2
M,1.7,70.8
F,1.55,52.5
M,1.75,63.3
F,1.38,50.1
F,1.57,78.3
M,1.67,105.4
F,1.79,78.6
M,1.75,81.8
F,1.45,62.6
M,1.79,130.5
M,1.64,51.7
F,1.64,75.4
M,1.82,96.6
F,1.75,83.9
M,1.69,73.0
M,1.79,83.7
M,1.66,51.6
M,1.76,110.7
F,1.55,105.8
F,1.76,97.5
F,1.51,61.7
F,1.61,102.6
F,1.69,116.0
F,1.55,50.0
M,1.79,62.0
M,1.83,95.9
F,1.54,65.9
F,1.85,96.2
M,1.87,103.1
M,1.84,66.8
F,1.65,69.4
F,1.66,75.6
F,1.55,107.2
F,1.72,89.0
M,1.88,83.8
F,1.61,52.9
M,1.59,50.8
M,1.74,79.6
M,1.55,58.3
M,1.88,88.6
M,1.85,101.8
M,2.04,79.5
M,1.78,115.1
M,1.73,59.2
F,1.74,77.3
M,1.7,75.7
F,1.69,63.3
F,1.67,67.7
M,1.87,105.0
F,1.53,60.9
F,1.59,49.5
F,1.69,120.9
F,1.47,52.0
M,1.9,101.7
F,1.67,56.2
F,1.58,72.6
M,1.69,66.7
M,1.61,90.4
F,1.55,77.0
F,1.72,61.5
M,1.76,92.1
F,1.61,111.7
M,1.81,69.6
M,1.89,69.1
F,1.77,61.3
M,1.76,60.1
M,2.0,121.5
F,1.64,65.3
F,1.63,56.9
F,1.65,101.4
F,1.58,46.9
F,1.75,60.6
M,1.86,95.6
F,1.77,87.2
M,1.91,47.3
M,1.81,64.4
M,1.98,85.0
M,1.79,66.8
F,1.48,46.6
M,1.76,65.8
M,1.68,80.0
M,1.66,55.3
F,1.59,58.9
F,1.65,112.0
F,1.58,56.9
F,1.53,47.2
F,1.71,120.2
M,1.87,72.5
F,1.83,72.0
F,1.38,36.2
F,1.62,56.8
M,1.97,89.3
M,1.81,90.2
F,1.52,67.3
M,1.63,72.7
F,1.78,89.8
M,1.64,53.0
M,1.89,96.1
M,2.02,135.5
F,1.55,85.4
F,1.66,120.1
M,1.79,70.9
M,1.64,53.6
M,1.76,75.8
M,1.73,63.2
F,1.67,94.9
F,1.71,106.1
F,1.41,49.0
M,1.9,107.7
M,1.8,62.7
F,1.63,74.4
F,1.39,55.7
M,1.71,62.2
F,1.62,58.4
M,1.77,72.4
F,1.76,77.1
F,1.49,53.8
M,1.9,102.2
F,1.44,51.5
F,1.74,57.4
F,1.95,101.8
M,1.79,64.1
F,1.61,55.5
M,1.7,81.2
F,1.5,72.4
M,1.69,59.9
M,1.61,59.1
F,1.62,57.1
F,1.58,67.9
F,1.55,58.5
M,1.62,93.5
F,1.45,55.9
F,1.49,61.9
F,1.45,49.2
F,1.76,132.0
F,1.48,62.2
F,1.69,58.9
M,1.67,67.2
F,1.65,37.2
M,1.77,70.3
F,1.53,54.6
F,1.79,67.7
F,1.62,105.4
F,1.56,59.7
F,1.49,57.2
M,1.9,104.8
M,1.79,69.9
M,1.83,73.1
M,1.85,111.5
F,1.52,55.7
F,1.66,71.9
F,1.54,55.9
M,1.83,65.4
F,1.67,60.8
M,1.76,91.5
M,1.67,51.6
F,1.65,56.0
M,1.82,83.9
F,1.71,61.0
F,1.53,50.2
F,1.69,83.1
M,1.79,69.3
F,1.52,66.0
F,1.67,70.3
M,1.83,89.1
M,1.85,104.8
M,1.8,65.5
M,1.67,69.4
M,1.77,71.0
M,1.72,113.1
F,1.59,49.5
F,1.64,43.2
M,1.99,74.5
F,1.76,61.9
F,1.78,59.6
M,1.62,88.1
M,1.85,69.4
M,1.85,91.4
F,1.59,81.3
M,1.91,80.3
F,1.72,75.2
M,1.82,75.8
M,1.77,68.4
F,1.78,92.3
F,1.48,59.1
F,1.69,74.0
F,1.67,60.6
F,1.58,46.9
M,1.78,95.4
M,1.77,81.5
F,1.64,120.0
M,1.58,60.7
F,1.62,70.5
F,1.68,78.5
F,1.36,80.3
M,1.69,60.8
F,1.66,68.9
M,1.85,91.4
F,1.57,62.6
F,1.5,60.2
M,1.86,91.8
F,1.65,54.5
M,1.74,76.9
F,1.69,68.0
M,1.72,73.1
M,1.82,47.6
M,1.66,112.2
M,1.63,73.6
M,1.7,43.8
F,1.52,67.0
M,1.78,109.1
F,1.64,54.7
F,1.61,58.5
F,1.64,94.9
F,1.55,61.9
F,1.72,79.7
M,1.72,66.0
F,1.67,72.8
F,1.5,44.6
M,1.76,60.2
M,1.85,67.7
M,1.67,70.4
M,1.7,63.0
M,1.74,82.8
F,1.84,90.8
F,1.63,70.1
M,1.55,50.4
F,1.66,66.2
M,2.03,92.3
F,1.43,42.5
F,1.72,73.6
M,1.79,75.9
F,1.66,77.2
F,1.62,48.7
M,1.8,94.2
M,1.75,101.7
M,1.51,88.2
F,1.66,66.4
F,1.56,47.0
M,1.86,87.4
M,1.64,69.7
F,1.77,81.8
F,1.58,39.0
F,1.7,72.8
F,1.47,82.3
M,1.98,175.8
M,1.69,107.3
F,1.57,102.7
F,1.62,50.8
M,1.9,73.8
M,1.58,60.8
F,1.81,69.2
M,1.63,54.0
F,1.58,72.4
M,1.88,73.2
M,2.05,172.6
F,1.59,71.6
F,1.85,69.0
M,1.77,74.4
M,1.81,77.8
M,1.66,33.3
F,1.57,50.4
M,1.96,151.4
M,1.85,85.8
F,1.54,63.4
M,1.77,83.8
F,1.77,96.7
F,1.69,65.9
M,1.77,82.9
F,1.81,62.2
F,1.53,46.4
M,1.56,100.1
M,1.72,66.4
F,1.67,42.4
M,1.65,42.3
F,1.68,49.8
M,1.71,82.9
F,1.63,54.3
M,1.78,84.1
F,1.31,41.9
F,1.54,45.4
F,1.69,73.2
M,1.64,108.9
F,1.7,85.9
F,1.56,106.4
F,1.52,44.9
F,1.5,43.6
M,1.83,81.6
F,1.55,51.2
M,1.76,73.0
F,1.43,35.8
F,1.61,106.2
M,1.77,96.0
M,1.91,89.5
F,1.68,83.6
M,1.87,70.2
F,1.7,115.4
F,1.71,61.6
F,1.74,59.2
M,1.67,71.2
M,1.56,45.0
M,1.73,66.1
M,1.67,54.9
F,1.73,81.9
F,1.75,75.6
M,1.8,79.3
F,1.75,62.3
M,1.77,81.3
F,1.64,87.4
M,1.85,144.3
M,1.83,84.4
M,1.87,70.7
F,1.59,56.9
F,1.35,36.5
M,1.76,67.8
F,1.52,56.7
M,1.73,134.1
M,1.86,72.0
F,1.72,78.4
M,1.82,76.4
M,1.89,78.4
M,1.8,75.8
F,1.44,57.2
F,1.71,62.2
M,1.68,79.5
F,1.37,44.3
F,1.65,75.8
M,1.72,75.6
M,1.73,58.2
F,1.56,52.2
F,1.47,76.0
F,1.67,66.5
M,1.74,66.6
M,1.91,114.4
F,1.66,76.9
F,1.78,52.6
F,1.59,65.1
F,1.8,67.7
F,1.66,79.4
F,1.69,78.2
F,1.54,79.7
F,1.49,41.7
M,1.77,93.2
F,1.52,61.6
M,1.75,107.1
M,1.86,127.3
F,1.66,58.2
M,1.79,140.8
F,1.7,64.8
F,1.52,61.1
F,1.64,57.4
M,1.65,109.6
F,1.53,67.9
F,1.56,46.6
F,1.71,79.3
F,1.49,52.4
M,1.9,101.3
F,1.6,47.7
M,1.73,77.1
M,1.59,103.6
M,1.71,116.7
M,1.79,102.4
F,1.67,39.8
F,1.52,61.4
M,1.84,152.3
F,1.52,53.9
F,1.5,61.9
F,1.61,48.5
F,1.53,66.8
F,1.71,85.3
F,1.65,77.3
M,1.69,79.8
F,1.64,53.9
M,1.9,68.9
F,1.74,60.1
M,1.76,59.1
M,1.62,71.0
F,1.56,66.9
F,1.64,56.9
M,1.76,90.2
M,1.92,101.9
F,1.62,63.9
M,1.71,86.9
M,1.76,87.1
M,1.67,118.7
M,1.83,112.5
M,1.72,62.8
F,1.56,57.2
F,1.53,46.4
F,1.62,51.7
F,1.61,52.3
M,1.85,99.6
F,1.58,51.0
F,1.69,55.8
M,1.65,69.2
F,1.59,81.6
M,1.91,124.7
M,1.76,82.5
F,1.56,47.3
F,1.82,82.1
F,1.51,50.4
M,1.71,65.4
M,1.64,42.8
M,1.63,61.7
M,1.68,63.8
F,1.56,69.5
M,1.85,67.0
M,1.72,64.8
M,1.65,67.6
M,1.73,65.6
F,1.76,83.3
F,1.66,65.5
M,1.7,62.7
M,1.79,77.5
M,1.69,49.6
F,1.62,69.5
F,1.6,86.9
M,1.82,72.4
M,1.48,87.4
F,1.68,60.5
M,1.93,82.3
M,1.59,55.5
F,1.7,66.9
M,1.7,83.4
F,1.52,59.6
M,1.88,69.8
M,1.71,75.9
F,1.61,60.6
M,1.9,49.9
M,1.7,66.4
M,1.83,64.7
M,1.82,103.4
F,1.68,58.7
M,1.78,73.6
M,1.66,56.4
M,1.75,56.7
F,1.63,55.1
F,1.52,60.1
M,1.72,75.2
M,1.81,73.6
F,1.53,80.3
F,1.54,95.2
M,1.83,78.5
M,1.62,60.6
M,1.72,67.9
M,1.68,52.4
F,1.67,68.6
F,1.47,45.9
F,1.7,75.8
M,1.53,48.7
M,1.7,55.4
M,1.9,74.3
M,1.65,72.8
F,1.72,66.9
F,1.59,57.3
F,1.55,67.7
F,1.67,68.8
F,1.56,46.3
M,1.72,58.6
F,1.61,55.1
F,1.54,54.9
F,1.53,56.4
F,1.39,42.7
M,1.72,76.5
M,1.78,63.4
M,1.73,74.4
M,2.05,93.6
M,1.74,87.5
F,1.45,41.7
M,1.72,81.0
M,1.85,80.2
F,1.55,56.3
F,1.56,50.0
M,1.93,109.8
F,1.64,78.9
F,1.63,75.8
F,1.75,91.2
F,1.65,63.3
M,1.83,83.9
F,1.53,53.9
M,1.51,55.6
M,1.76,58.0
M,1.65,89.9
F,1.65,60.2
F,1.69,76.5
F,1.54,70.8
F,1.54,44.0
M,1.7,95.8
M,1.64,51.3
M,1.8,125.0
M,1.76,82.3
M,1.71,59.6
M,1.75,126.0
F,1.71,38.0
M,1.82,76.7
F,1.59,61.9
F,1.71,63.0
F,1.71,83.5
F,1.57,54.3
M,1.86,51.2
F,1.66,81.7
F,1.68,79.3
M,1.85,75.7
F,1.69,67.6
F,1.69,55.9
M,1.57,110.0
F,1.6,59.5
F,1.5,58.3
M,1.64,39.5
M,1.78,67.7
M,1.56,61.3
F,1.58,59.9
F,1.75,89.5
F,1.58,67.7
M,1.9,70.8
M,1.68,73.4
M,1.85,91.1
F,1.64,56.8
M,1.76,66.9
M,1.75,60.0
M,1.79,83.8
F,1.84,78.4
M,1.63,60.0
F,1.66,63.3
M,1.82,64.9
F,1.74,84.8
F,1.84,142.2
M,1.62,69.3
F,1.54,52.5
M,1.92,81.5
F,1.67,72.8
F,1.41,41.7
M,1.68,62.3
F,1.57,41.6
F,1.66,73.1
M,1.87,79.1
F,1.65,76.8
M,1.62,61.6
M,1.9,103.9
F,1.69,63.9
F,1.5,68.3
M,1.82,74.4
M,1.8,90.3
M,1.84,77.6
F,1.56,50.1
M,1.72,77.5
M,1.8,58.8
F,1.53,56.4
M,1.7,84.1
F,1.46,52.3
M,1.77,72.8
M,1.69,69.0
M,1.71,61.5
M,1.73,56.0
M,1.76,133.8
M,1.82,80.5
F,1.56,69.4
M,1.71,97.4
M,1.72,76.2
F,1.54,67.4
F,1.58,56.3
F,1.58,67.1
M,1.7,71.9
M,1.82,69.6
M,1.77,117.3
M,1.78,77.2
M,1.57,63.9
M,1.81,86.7
F,1.67,81.0
F,1.51,46.2
M,1.8,68.7
M,1.81,75.1
M,1.91,97.1
F,1.66,80.6
F,1.8,62.0
M,1.62,56.0
M,1.81,61.7
M,1.85,80.7
M,1.76,71.1
M,1.76,91.0
F,1.6,39.3
M,1.87,73.3
F,1.77,68.5
M,1.66,95.6
F,1.74,73.2
F,1.67,78.6
F,1.68,59.0
F,1.75,58.0
M,1.69,73.7
M,1.67,58.2
M,1.81,63.8
M,1.7,76.3
M,1.73,64.8
F,1.62,71.7
F,1.73,105.6
M,2.09,105.1
F,1.77,72.9
M,1.67,53.2
M,1.78,82.3
F,1.63,79.1
M,1.69,65.4
F,1.49,54.7
M,1.78,69.9
F,1.39,56.8
M,1.79,72.5
M,1.69,66.7
F,1.76,58.4
M,1.68,75.6
F,1.71,85.9
F,1.53,66.3
M,1.88,98.1
M,1.88,144.3
M,1.78,89.4
F,1.48,64.1
F,1.63,65.3
M,1.8,90.7
F,1.71,79.8
F,1.5,62.4
M,1.69,82.5
M,1.93,162.2
F,1.64,55.8
M,1.77,85.9
M,1.72,54.4
F,1.58,56.5
M,1.89,78.8
M,1.68,75.7
M,1.72,56.4
F,1.6,59.9
F,1.52,52.4
F,1.85,76.1
M,1.82,95.0
F,1.37,43.5
M,1.82,95.6
F,1.67,72.2
M,1.69,77.1
M,1.87,99.4
M,2.03,79.0
F,1.67,52.8
M,1.8,63.7
F,1.66,74.2
M,1.86,82.8
M,1.59,68.4
F,1.57,66.9
M,1.68,82.8
F,1.64,79.1
F,1.62,60.2
F,1.58,61.0
M,1.69,67.7
M,1.79,75.5
M,1.78,108.7
M,1.76,75.9
M,1.94,134.5
F,1.48,62.7
F,1.7,63.0
F,1.54,53.0
M,1.8,80.6
M,1.66,67.2
M,1.83,66.2
M,1.63,74.6
F,1.68,73.1
F,1.78,87.5
F,1.78,85.8
M,1.74,62.1
M,1.66,55.3
F,1.48,49.7
M,1.73,71.1
F,1.77,83.2
M,1.75,75.2
F,1.58,58.5
M,1.9,83.7
F,1.69,79.7
M,1.85,69.1
F,1.7,76.7
F,1.55,63.9
M,1.7,63.0
F,1.59,47.6
M,1.72,88.4
F,1.59,57.9
F,1.57,48.1
F,1.72,129.0
M,1.84,94.4
F,1.54,54.1
F,1.67,72.2
F,1.61,55.6
F,1.51,66.9
F,1.48,52.0
M,1.93,72.2
F,1.64,52.0
M,1.84,63.7
F,1.65,67.1
F,1.69,70.5
M,1.82,69.5
M,1.93,123.1
M,1.76,108.4
F,1.61,75.7
M,1.85,46.8
M,1.57,72.5
M,1.67,78.7
M,1.79,67.6
F,1.46,51.8
F,1.68,34.8
F,1.6,48.5
F,1.65,65.7
F,1.63,73.1
M,1.81,60.9
F,1.63,57.4
F,1.67,66.5
F,1.66,72.2
F,1.6,50.8
M,1.71,64.4
F,1.56,53.4
F,1.66,54.4
F,1.69,74.1
F,1.51,60.3
F,1.68,73.0
F,1.58,36.5
F,1.67,53.9
F,1.53,52.5
M,1.61,52.4
F,1.68,77.2
M,1.68,76.9
F,1.72,77.2
M,1.79,65.8
F,1.68,59.4
M,1.68,95.2
F,1.55,50.9
M,1.68,62.8
F,1.7,86.1
F,1.53,55.2
M,1.7,66.5
F,1.46,94.4
F,1.61,73.9
F,1.78,76.3
M,1.68,46.2
M,1.59,75.3
M,1.72,73.0
M,1.65,58.5
F,1.63,59.3
M,1.75,78.0
F,1.61,75.5
F,1.64,69.5
M,1.75,84.7
F,1.61,72.5
F,1.6,80.5
F,1.65,60.6
F,1.53,76.3
M,1.67,67.5
M,1.93,100.4
F,1.54,105.2
F,1.56,47.0
M,1.74,74.4
M,1.79,88.6
F,1.44,43.6
F,1.63,68.6
F,1.79,57.9
M,1.87,72.0
M,1.82,72.5
F,1.61,71.5
F,1.64,72.1
M,1.65,51.5
M,1.93,99.7
F,1.74,62.1
F,1.71,81.5
F,1.79,102.5
F,1.78,74.4
F,1.67,65.7
M,1.58,58.4
F,1.59,68.9
F,1.68,83.7
M,1.72,74.0
M,1.75,76.7
M,1.74,133.9
F,1.49,43.6
M,1.85,88.3
M,1.71,101.7
F,1.56,72.0
M,1.91,72.2
M,1.7,106.5
F,1.77,77.7
F,1.72,123.8
F,1.6,67.6
M,1.59,64.9
F,1.59,107.2
F,1.66,71.1
F,1.71,82.0
F,1.7,78.5
F,1.48,48.2
M,1.76,79.0
F,1.71,66.5
M,1.81,91.0
F,1.65,76.1
M,1.71,108.3
M,1.68,53.8
F,1.53,58.8
F,1.56,48.5
M,1.56,51.8
M,1.95,82.5
M,1.71,57.9
F,1.71,56.7
F,1.55,44.7
