sex,height,weight
F,1.59,54.2
M,1.95,70.9
F,1.62,51.6
F,1.75,84.3
F,1.89,69.9
M,1.63,58.5
F,1.64,53.6
M,1.8,72.5
F,1.63,55.8
M,1.81,61.8
F,1.59,47.0
M,1.79,76.4
F,1.59,61.6
F,1.54,63.6
F,1.72,50.1
M,1.71,63.7
M,1.76,110.5
F,1.74,75.0
F,1.54,64.7
M,1.76,64.9
M,1.79,87.4
F,1.58,59.1
M,1.79,94.9
M,1.66,69.3
M,1.8,84.7
F,1.56,95.8
F,1.66,76.9
F,1.61,72.3
F,1.51,59.1
M,1.74,82.4
F,1.66,59.0
F,1.62,94.6
F,1.57,57.7
F,1.71,72.6
F,1.75,85.0
M,1.75,88.7
F,1.71,75.0
M,1.53,63.8
F,1.51,44.9
F,1.72,61.7
M,1.73,80.9
F,1.78,56.0
M,1.78,65.3
F,1.66,77.0
F,1.61,45.3
M,1.83,91.1
F,1.69,65.7
M,1.78,118.0
F,1.6,48.9
F,1.59,94.5
M,1.87,96.9
M,1.87,97.4
M,1.74,51.8
M,1.76,75.2
F,1.54,57.2
M,1.87,67.9
M,1.77,80.7
M,1.87,90.0
M,1.88,97.3
M,1.54,66.1
M,1.68,72.5
M,1.7,59.0
F,1.51,52.1
F,1.76,97.4
F,1.57,55.8
M,1.79,96.5
M,1.77,74.6
M,1.86,88.1
F,1.62,101.1
F,1.68,111.6
M,1.98,63.7
M,1.71,58.4
M,1.67,63.5
F,1.74,83.4
M,2.09,79.2
F,1.46,40.4
M,1.82,70.7
F,1.56,70.5
M,1.9,73.4
F,1.53,47.2
F,1.54,60.5
F,1.74,80.7
M,1.76,65.0
F,1.6,102.0
F,1.68,70.7
M,1.81,92.0
F,1.75,82.5
F,1.63,62.7
F,1.69,81.1
M,1.74,73.1
F,1.82,89.8
M,1.83,116.1
M,1.68,53.2
F,1.65,71.6
M,1.8,59.9
F,1.56,96.0
F,1.5,43.0
M,1.92,73.1
F,1.63,54.5
M,1.84,100.7
F,1.67,66.1
M,1.86,91.4
F,1.54,56.3
F,1.52,43.3
M,1.77,82.0
M,1.75,49.3
F,1.6,59.5
M,1.87,78.4
M,1.86,76.3
F,1.68,69.3
F,1.56,53.3
F,1.79,90.3
F,1.65,67.1
M,1.88,99.3
M,1.78,117.8
F,1.71,68.0
M,1.8,83.4
F,1.64,67.7
F,1.73,69.1
F,1.65,72.9
M,1.64,69.6
F,1.74,80.6
F,1.58,69.7
F,1.67,75.3
F,1.75,72.6
F,1.71,51.2
F,1.63,74.9
F,1.48,52.3
M,1.63,51.6
M,1.76,91.1
F,1.61,70.8
F,1.65,74.4
F,1.74,56.8
F,1.75,84.1
F,1.66,45.7
F,1.52,44.5
F,1.55,91.2
M,1.69,61.9
M,1.74,60.4
M,1.73,58.9
M,1.83,67.3
M,1.67,73.4
M,1.72,61.3
F,1.56,68.0
M,1.84,119.6
M,1.83,75.4
M,1.73,67.9
M,1.89,72.0
M,1.84,62.0
F,1.68,69.8
F,1.71,77.2
M,1.88,95.3
M,1.56,49.8
F,1.78,92.1
F,1.42,45.0
M,1.75,78.1
M,1.71,72.7
M,1.69,54.2
M,1.72,82.7
M,1.77,72.3
F,1.51,67.9
F,1.74,69.9
M,1.68,62.3
F,1.6,52.8
F,1.82,65.1
M,1.71,50.7
F,1.5,63.5
F,1.64,79.1
M,1.79,86.2
F,1.59,62.2
F,1.7,92.9
F,1.6,51.6
F,1.43,50.7
M,1.67,52.8
F,1.47,55.1
F,1.67,56.7
M,1.86,85.0
F,1.85,136.0
M,1.8,94.3
F,1.53,66.7
F,1.68,55.6
F,1.65,102.3
M,1.83,71.3
F,1.45,45.9
F,1.43,81.3
F,1.64,64.7
M,1.8,60.3
F,1.73,56.7
F,1.71,79.5
M,1.81,76.0
F,1.48,43.2
F,1.66,76.5
F,1.67,85.4
M,2.01,112.6
M,1.74,58.6
F,1.78,92.7
M,1.78,60.1
M,1.67,63.1
F,1.68,55.3
F,1.75,109.8
M,1.64,79.8
F,1.71,111.5
F,1.64,55.3
F,1.48,42.6
M,1.75,66.3
F,1.65,53.3
F,1.65,62.0
F,1.71,79.3
M,1.65,72.6
M,1.64,52.3
F,1.6,71.7
F,1.71,109.6
F,1.6,63.6
F,1.53,87.5
F,1.73,72.3
F,1.68,59.6
M,1.74,87.9
M,1.66,45.2
F,1.66,66.4
M,1.67,91.9
M,1.65,74.5
F,1.76,116.1
M,1.83,68.0
F,1.66,63.4
M,2.05,148.2
M,1.76,92.2
M,1.88,68.8
M,1.76,73.9
F,1.69,63.0
M,1.76,98.6
M,1.69,72.3
M,1.86,84.3
M,1.76,79.4
F,1.64,52.4
M,1.82,85.0
M,1.77,67.4
F,1.62,77.5
M,1.83,80.4
M,1.87,82.5
F,1.54,60.9
M,1.78,88.1
F,1.66,55.0
M,1.7,114.6
M,1.82,80.9
F,1.47,61.3
F,1.57,96.7
F,1.66,64.5
M,1.71,64.7
M,1.74,118.4
F,1.62,101.6
F,1.71,55.9
M,1.68,71.3
M,1.78,67.1
M,1.76,68.9
F,1.68,71.6
M,1.75,84.4
M,1.78,79.3
F,1.54,63.4
F,1.68,75.0
M,1.72,60.5
F,1.58,52.4
F,1.7,89.2
F,1.77,76.3
F,1.62,52.7
M,1.93,79.5
F,1.85,65.7
F,1.71,61.1
F,1.71,53.2
M,1.79,91.9
M,1.79,73.6
M,1.7,49.7
M,1.78,100.4
F,1.58,57.5
M,1.71,87.0
M,1.76,71.8
M,1.81,68.1
F,1.52,85.0
F,1.55,67.0
F,1.67,81.4
M,1.51,63.2
M,1.75,58.7
M,1.71,60.2
F,1.73,68.4
M,1.68,71.9
M,1.71,99.9
M,1.92,95.5
F,1.55,44.5
M,1.74,85.0
M,1.86,80.2
F,1.5,72.4
F,1.68,76.0
M,1.63,99.4
M,1.66,50.4
F,1.68,51.3
M,1.64,77.5
M,1.72,77.3
M,1.74,68.7
F,1.61,62.8
F,1.57,55.0
F,1.47,42.9
M,1.88,87.6
M,1.81,81.4
M,1.73,67.3
M,1.76,65.5
F,1.62,63.9
M,1.74,66.3
F,1.61,48.5
M,1.68,52.3
M,1.92,95.6
M,1.63,85.4
M,1.8,62.1
F,1.52,66.9
F,1.61,66.8
M,1.55,85.6
M,1.77,61.7
F,1.66,52.0
F,1.72,74.3
F,1.51,51.0
F,1.51,51.0
F,1.81,81.5
M,1.91,101.3
M,1.69,66.0
M,1.93,121.6
M,1.75,57.7
M,1.85,80.4
F,1.55,45.4
M,1.88,72.2
M,1.88,67.7
F,1.57,52.5
F,1.6,61.7
F,1.62,67.3
F,1.54,68.5
M,1.75,60.1
M,1.66,62.9
F,1.55,54.6
F,1.81,63.7
M,1.78,69.0
F,1.55,59.2
F,1.44,55.2
M,1.79,115.0
M,1.69,59.8
F,1.67,78.2
M,1.67,56.5
F,1.64,72.9
F,1.55,48.8
M,1.61,51.0
M,1.69,56.7
M,1.68,74.2
F,1.66,76.7
F,1.65,71.9
F,1.54,45.9
M,1.91,100.2
F,1.66,57.5
M,1.62,67.6
M,1.72,76.9
F,1.77,71.3
M,1.76,95.4
M,1.92,72.2
F,1.72,67.7
M,1.81,79.1
M,1.79,82.3
M,1.87,102.6
M,1.84,76.3
M,1.71,82.6
F,1.76,63.9
M,1.82,77.3
M,1.85,111.5
M,1.74,77.3
F,1.49,55.2
F,1.64,68.6
M,1.83,68.5
F,1.72,58.9
F,1.55,56.8
M,1.69,74.5
F,1.72,79.9
F,1.57,70.0
F,1.56,50.5
F,1.68,60.8
F,1.67,68.7
M,1.89,97.1
F,1.58,60.6
M,1.81,62.5
F,1.63,72.8
F,1.78,56.8
F,1.53,62.0
M,1.75,69.8
M,1.82,95.0
F,1.7,60.9
M,1.92,100.4
M,1.68,52.9
F,1.75,61.3
F,1.73,71.0
F,1.75,50.4
M,1.75,70.5
M,1.87,68.8
M,1.82,81.5
F,1.7,61.6
M,1.68,73.4
M,1.87,89.3
F,1.65,57.8
F,1.49,46.8
M,1.69,71.1
M,1.79,69.1
F,1.66,81.0
M,1.82,70.2
M,1.71,76.2
M,1.85,99.8
M,1.7,61.1
M,1.72,70.3
M,1.82,85.1
F,1.73,73.9
M,1.77,87.7
M,1.72,77.9
F,1.69,61.3
M,1.67,102.9
M,1.78,91.9
M,1.71,67.8
M,1.73,63.8
F,1.63,74.9
F,1.75,85.8
M,1.92,70.3
M,1.59,72.3
F,1.49,36.7
M,1.64,79.6
F,1.5,50.7
F,1.54,40.0
M,1.62,84.2
F,1.65,94.6
F,1.55,58.0
F,1.66,106.9
M,1.87,71.0
M,1.93,66.4
F,1.68,68.8
F,1.68,61.3
F,1.75,85.2
F,1.77,59.4
M,1.85,66.5
M,1.77,83.7
F,1.73,85.9
M,1.7,66.0
F,1.58,57.9
M,1.63,59.0
F,1.78,60.0
M,1.87,102.6
F,1.68,74.2
F,1.56,63.4
F,1.6,81.8
M,1.85,87.1
F,1.65,70.4
M,1.84,76.1
F,1.68,78.8
M,1.75,85.5
M,1.81,60.9
F,1.37,40.9
M,1.62,76.2
M,1.75,73.6
F,1.67,54.9
F,1.38,38.5
F,1.57,61.7
M,1.65,58.1
M,2.04,124.4
M,1.85,98.8
M,1.78,83.7
M,1.8,67.2
M,1.6,54.6
M,1.61,50.0
F,1.81,83.5
F,1.77,80.0
M,1.9,70.5
F,1.68,81.8
F,1.67,70.3
M,1.74,58.5
M,1.8,70.1
F,1.58,60.7
M,1.67,87.2
F,1.68,55.8
M,1.75,76.1
F,1.66,89.5
F,1.56,51.1
F,1.59,88.4
M,1.68,71.1
F,1.66,100.9
F,1.61,68.8
M,1.58,65.6
M,1.73,76.3
M,1.85,71.5
F,1.55,47.6
F,1.71,55.3
F,1.72,83.0
F,1.61,48.6
F,1.58,73.4
M,1.54,85.2
M,1.94,109.8
M,1.85,82.3
M,1.62,71.3
F,1.76,77.6
M,1.63,86.5
M,1.73,80.5
F,1.74,80.4
M,1.85,70.2
F,1.54,60.3
M,1.82,69.7
M,1.78,84.3
F,1.59,57.9
F,1.65,79.1
M,1.95,133.4
F,1.57,61.3
M,1.67,60.4
M,1.78,82.8
M,1.66,56.5
M,1.62,55.8
M,1.62,51.6
M,1.72,81.8
F,1.78,72.4
F,1.55,54.8
F,1.75,71.2
F,1.44,42.4
M,1.95,107.2
M,1.77,88.6
F,1.78,90.5
M,1.92,86.7
M,1.72,50.2
M,1.63,97.8
M,1.7,82.6
F,1.82,90.6
F,1.64,53.2
F,1.73,82.5
F,1.61,69.1
M,1.83,73.2
M,1.86,96.1
M,1.78,106.2
F,1.66,69.8
M,1.62,87.7
M,1.68,109.2
F,1.65,52.7
F,1.61,51.8
M,1.81,95.7
M,1.66,64.3
F,1.64,75.6
M,1.73,77.0
M,2.0,101.7
F,1.55,90.9
M,1.79,70.8
F,1.72,107.6
M,1.55,64.3
M,1.65,53.6
F,1.62,69.1
M,1.8,95.0
M,1.76,78.2
F,1.61,57.2
F,1.67,57.4
M,1.68,71.3
F,1.82,61.0
M,1.62,60.0
F,1.68,52.4
M,1.81,82.6
F,1.52,62.6
M,1.71,97.9
M,1.74,63.2
F,1.64,79.0
F,1.82,78.4
M,1.82,69.8
M,1.92,75.2
F,1.57,54.4
F,1.63,56.8
F,1.53,63.5
F,1.58,44.3
F,1.58,53.9
F,1.75,65.5
F,1.71,76.1
M,1.71,84.7
F,1.6,70.3
M,1.65,105.4
F,1.83,126.2
F,1.55,79.3
F,1.76,70.7
F,1.68,64.1
F,1.5,37.4
F,1.72,71.5
F,1.66,93.9
F,1.84,64.3
F,1.55,57.8
M,1.72,56.7
M,1.73,76.2
F,1.48,41.3
F,1.62,56.6
M,1.8,74.9
F,1.63,51.1
M,1.69,70.4
F,1.48,41.1
F,1.62,60.8
F,1.64,82.3
F,1.71,59.4
F,1.73,101.6
F,1.49,42.3
F,1.72,70.1
M,1.8,91.7
M,1.76,58.1
M,1.69,69.1
M,1.79,97.8
F,1.5,46.7
F,1.47,68.7
F,1.65,85.3
F,1.74,89.9
F,1.74,102.8
F,1.71,112.0
M,1.64,78.4
F,1.52,45.0
M,1.65,56.2
F,1.67,66.6
M,1.77,82.8
F,1.67,71.3
M,1.67,54.8
M,1.6,55.1
M,1.75,78.6
M,1.71,68.2
M,1.77,76.9
F,1.63,51.0
M,1.74,65.0
M,1.88,120.4
M,1.84,87.6
F,1.62,87.1
M,1.72,65.8
F,1.68,68.3
M,1.75,75.6
F,1.49,49.8
M,1.79,92.6
M,1.76,74.3
M,1.77,80.4
M,1.67,61.3
F,1.59,64.9
M,1.69,51.8
F,1.57,54.4
F,1.47,48.0
F,1.48,50.6
F,1.46,54.5
M,1.63,50.7
M,1.87,92.3
F,1.61,77.5
F,1.59,65.3
M,1.67,71.9
M,1.85,82.4
M,1.65,75.5
F,1.68,59.8
M,1.73,62.5
M,1.65,81.3
M,1.67,57.8
M,1.9,79.8
M,1.77,86.9
F,1.67,71.1
M,1.75,76.8
F,1.76,88.2
F,1.64,76.8
M,1.75,71.8
M,1.88,69.3
M,1.78,67.0
M,2.01,91.6
M,1.72,57.1
F,1.55,51.3
F,1.63,78.8
F,1.56,52.4
M,1.76,74.8
M,1.84,99.8
F,1.56,80.8
M,1.94,91.3
F,1.6,67.5
F,1.55,66.2
F,1.56,56.3
M,1.82,132.3
M,1.67,76.9
M,1.74,70.7
M,1.56,47.0
F,1.78,72.3
F,1.56,57.7
M,1.73,75.1
M,1.83,63.8
M,1.78,56.4
F,1.75,77.3
M,1.78,95.6
F,1.68,106.4
M,1.92,68.4
M,1.81,87.3
M,1.76,76.3
M,1.87,77.4
F,1.69,98.5
M,1.62,55.3
F,1.63,56.1
M,1.73,114.1
M,1.82,59.4
M,1.59,55.4
M,1.79,92.6
M,1.67,60.8
F,1.63,76.5
F,1.72,61.0
M,1.69,79.2
F,1.59,79.5
F,1.58,80.6
M,1.66,73.7
F,1.6,75.5
F,1.56,68.3
M,1.63,57.0
M,1.81,72.4
M,1.72,91.1
F,1.68,73.9
M,1.78,63.5
F,1.56,48.7
M,1.68,104.7
F,1.6,56.9
F,1.35,50.4
M,1.77,61.3
M,1.72,65.0
M,1.7,104.2
M,1.8,91.1
M,1.48,65.4
M,1.76,89.3
M,1.88,117.8
F,1.56,41.0
M,1.9,70.5
F,1.81,67.2
M,1.71,64.5
F,1.65,62.1
F,1.59,53.0
F,1.58,50.3
F,1.67,53.1
F,1.57,71.0
F,1.69,65.0
M,1.82,88.2
F,1.67,56.9
F,1.49,41.5
M,1.72,58.9
M,1.57,54.9
M,1.82,80.2
F,1.56,62.8
M,1.84,78.8
F,1.68,77.5
M,1.71,59.1
F,1.58,74.6
M,1.89,81.2
F,1.5,67.0
F,1.63,50.7
M,1.85,67.1
F,1.64,55.8
F,1.7,79.0
M,1.79,123.3
M,1.6,58.0
F,1.56,46.3
M,1.69,74.9
M,1.94,87.7
M,1.61,43.4
M,1.75,84.8
M,1.53,46.6
M,1.68,79.5
F,1.96,89.2
F,1.63,82.1
M,1.76,88.7
M,1.7,62.2
M,1.79,68.0
F,1.79,92.2
F,1.61,74.9
M,1.85,85.2
M,1.91,107.2
M,1.78,75.6
M,1.78,90.7
M,1.63,69.2
F,1.63,103.2
F,1.53,92.5
M,1.72,63.6
F,1.52,44.7
F,1.7,65.4
F,1.5,46.9
F,1.67,53.5
M,1.6,93.7
F,1.61,58.9
M,1.81,76.7
F,1.9,85.7
M,1.62,67.3
F,1.54,50.3
M,1.86,90.6
M,1.79,79.7
M,1.74,105.8
F,1.91,77.2
F,1.69,70.3
M,1.9,72.4
F,1.48,44.0
M,1.81,80.5
M,1.67,95.3
F,1.76,89.4
F,1.58,68.7
M,1.73,60.1
M,1.75,88.4
F,1.54,54.0
M,1.78,85.4
F,1.7,71.4
M,1.73,81.3
F,1.46,57.8
M,1.91,104.0
M,1.73,64.3
F,1.62,102.0
F,1.69,48.1
M,1.63,54.1
F,1.55,44.2
F,1.51,74.6
M,1.71,116.9
M,1.88,105.4
F,1.58,57.3
M,1.69,73.6
F,1.61,65.3
F,1.61,74.6
M,1.9,83.8
F,1.76,89.9
M,1.66,60.1
F,1.53,52.2
F,1.61,98.3
M,1.82,93.0
F,1.57,72.9
M,2.02,108.8
F,1.74,59.2
F,1.6,58.5
M,1.7,69.7
F,1.64,59.5
F,1.64,82.3
F,1.59,63.8
M,1.69,71.5
F,1.5,43.1
M,1.73,77.2
M,1.84,97.2
F,1.55,76.5
M,1.73,67.0
M,1.81,61.4
M,1.88,86.6
M,1.74,86.9
M,1.73,73.6
F,1.62,61.9
F,1.8,62.7
F,1.66,55.9
M,1.78,68.3
F,1.35,36.1
F,1.61,63.1
F,1.67,64.8
M,1.86,100.1
M,1.72,92.6
M,1.77,63.3
M,1.88,96.4
M,1.84,81.6
M,1.82,88.2
M,1.74,68.2
M,1.7,102.9
M,1.68,81.3
M,1.82,84.2
F,1.59,55.7
F,1.65,66.0
M,1.74,85.1
M,1.71,76.2
M,1.74,71.2
M,1.57,62.6
F,1.49,58.6
M,1.88,94.8
F,1.61,77.2
M,1.66,63.3
M,1.83,97.0
M,1.78,93.8
F,1.61,50.5
M,1.58,64.6
F,1.66,94.7
M,1.61,81.2
F,1.69,53.4
F,1.64,100.6
M,1.65,65.9
M,1.57,58.7
M,1.8,92.1
M,1.76,74.0
F,1.63,60.0
F,1.92,120.4
F,1.58,56.2
F,1.62,67.5
M,1.93,115.5
F,1.68,77.8
F,1.56,69.8
F,1.56,45.9
F,1.59,74.9
M,1.67,65.0
F,1.55,55.7
F,1.72,65.2
F,1.62,78.2
F,1.63,51.5
F,1.78,64.3
M,1.88,113.1
F,1.51,65.9
F,1.55,68.5
F,1.51,43.8
F,1.57,56.3
F,1.61,63.9
M,1.49,63.0
F,1.75,64.5
F,1.5,52.4
F,1.57,71.0
M,1.75,73.8
F,1.52,48.8
F,1.51,78.3
F,1.82,73.4
M,1.85,73.3
M,1.86,106.9
F,1.68,87.6
M,1.85,135.5
M,1.86,92.9
M,2.0,87.7
M,1.78,59.8
F,1.58,42.1
M,1.78,87.6
F,1.65,77.4
M,1.81,71.8
F,1.72,65.2
M,1.65,66.7
F,1.53,49.5
F,1.65,101.0
M,1.58,72.6
F,1.69,110.2
M,1.64,72.0
M,1.75,72.5
F,1.62,64.8
M,1.96,77.6
F,1.55,49.1
F,1.65,53.4
F,1.59,90.0
M,1.69,57.6
F,1.59,70.8
F,1.44,64.4
M,1.78,72.6
M,1.84,70.8
F,1.69,66.0
M,1.9,121.4
M,1.74,68.7
F,1.58,52.4
M,1.8,94.4
F,1.72,60.9
F,1.7,66.4
M,1.69,65.2
F,1.64,58.2
M,1.57,50.6
F,1.51,51.4
F,1.63,62.9
F,1.62,98.1
F,1.49,43.8
M,1.7,73.2
F,1.61,55.3
F,1.67,81.4
M,1.62,57.2
F,1.6,62.5
F,1.73,57.8
M,1.79,80.8
M,1.69,87.8
M,1.84,133.0
F,1.62,57.9
M,1.81,95.4
F,1.63,49.3
M,1.84,73.8
M,1.81,90.1
F,1.66,59.6
F,1.66,62.5
M,1.86,80.0
M,1.71,115.5
M,1.82,66.9
F,1.47,54.9
F,1.52,61.9
M,1.62,73.5
F,1.53,55.2
M,1.64,53.2
M,1.62,64.7
M,1.83,128.5
F,1.55,70.9
F,1.64,50.0
F,1.6,47.7
M,1.9,143.8
M,1.83,86.8
F,1.77,84.1
F,1.69,53.2
F,1.66,52.6
F,1.66,46.7
F,1.61,83.3
F,1.74,109.9
F,1.53,65.8
M,1.71,79.3
M,1.68,64.4
F,1.54,63.4
M,1.8,98.9
F,1.57,72.2
M,1.87,69.6
M,1.63,54.7
F,1.46,40.4
M,1.85,102.0
F,1.64,50.3
M,1.8,88.7
M,1.82,125.8
F,1.45,55.1
M,1.87,95.2
M,1.73,88.8
M,1.77,97.4
F,1.79,95.7
M,1.82,68.3
M,1.73,110.6
F,1.62,66.2
F,1.61,102.2
F,1.59,74.0
F,1.74,88.8
F,1.68,72.2
F,1.7,78.2
F,1.78,83.9
M,1.83,66.4
M,1.73,101.8
F,1.44,64.5
F,1.56,72.6
F,1.71,62.8
F,1.72,70.7
F,1.74,90.1
M,1.67,77.3
M,1.72,68.2
F,1.45,57.7
F,1.54,43.4
M,1.78,103.6
M,1.74,79.7
F,1.61,91.2
M,1.8,95.3
M,1.68,65.1
F,1.53,50.9
M,1.87,78.4
F,1.85,76.6
M,1.81,69.1
F,1.69,64.8
F,1.51,46.1
F,1.52,44.6
M,1.84,71.1
F,1.62,77.0
F,1.49,43.5
M,1.67,61.5
F,1.67,55.6
F,1.54,49.7
F,1.72,60.7
M,1.79,87.2
F,1.54,52.6
F,1.51,63.5
F,1.47,58.6
F,1.6,56.6
M,1.95,106.2
F,1.69,52.9
M,1.77,51.5
F,1.66,51.1
F,1.56,45.8
F,1.59,70.2
M,1.8,63.2
F,1.58,47.5
M,1.83,106.2
M,1.71,65.2
M,1.65,79.5
M,1.53,64.5
F,1.68,64.5
F,1.49,66.2
M,1.71,62.0
M,1.72,55.4
F,1.63,49.5
F,1.51,64.3
M,1.68,68.6
F,1.62,76.9
F,1.54,66.1
F,1.67,59.3
M,1.95,79.0
M,1.8,81.7
F,1.56,47.7
M,1.81,94.3
M,1.86,79.1
M,1.68,82.7
F,1.72,57.9
F,1.66,59.5
M,1.89,115.4
F,1.63,63.8
M,1.86,67.0
F,1.67,97.2
F,1.76,68.1
M,1.7,83.8
F,1.55,65.3
F,1.65,52.9
M,1.76,71.6
F,1.7,72.7
F,1.68,78.5
F,1.76,89.2
F,1.56,65.4
M,1.79,91.8
M,1.84,90.6
M,1.92,98.5
F,1.62,74.6
M,1.72,60.6
F,1.81,89.5
F,1.56,54.3
M,1.7,99.8
F,1.6,55.4
M,1.7,74.8
M,1.76,64.5
F,1.52,48.9
F,1.63,59.9
M,1.7,81.3
M,1.85,77.4
M,1.84,97.2
M,1.8,66.6
M,1.59,71.0
F,1.66,63.8
M,1.84,85.6
M,1.83,97.6
M,1.68,59.3
M,1.56,67.4
M,1.66,70.5
F,1.63,74.1
M,1.84,74.7
F,1.62,50.6
F,1.56,94.0
M,1.86,70.5
M,1.87,84.1
M,1.8,112.3
M,1.8,77.0
M,1.66,55.4
F,1.64,60.2
F,1.74,62.6
F,1.59,74.3
M,1.72,76.0
F,1.59,55.6
F,1.59,71.8
F,1.78,73.1
F,1.58,56.6
F,1.47,42.2
F,1.56,57.6
F,1.76,67.2
M,1.74,100.7
F,1.62,70.9
M,1.92,97.4
F,1.81,73.4
F,1.6,92.7
F,1.64,77.0
M,1.68,79.5
M,1.67,100.8
M,1.86,93.2
M,1.68,55.0
F,1.71,58.0
F,1.71,56.3
F,1.78,70.6
F,1.75,80.6
M,1.61,87.1
M,1.67,64.0
F,1.6,69.1
F,1.59,48.5
M,1.61,49.3
M,1.79,87.4
M,1.8,83.6
M,1.72,85.0
M,1.54,51.5
M,1.75,116.8
F,1.54,86.4
M,1.6,69.4
F,1.45,46.0
F,1.57,72.2
F,1.84,71.8
F,1.69,73.8
F,1.74,111.8
M,1.71,54.6
M,1.67,76.7
M,1.88,78.1
M,1.7,80.4
M,1.67,68.3
M,1.59,69.6
M,1.73,85.6
F,1.54,49.6
M,1.72,59.1
F,1.56,51.5
F,1.58,55.7
M,1.73,72.9
F,1.63,68.3
M,1.73,69.1
F,1.75,90.2
F,1.61,68.6
F,1.48,63.3
F,1.58,58.3
M,1.76,71.3
M,1.65,74.0
F,1.64,57.6
M,1.88,67.5
F,1.78,120.1
F,1.59,76.8
M,1.8,71.5
F,1.7,76.5
M,1.71,65.1
M,1.64,73.6
F,1.9,74.2
F,1.61,74.9
M,1.6,52.8
F,1.76,71.6
F,1.71,58.5
M,1.81,67.2
M,1.76,63.5
M,1.72,77.4
M,1.79,75.4
M,1.69,79.7
F,1.78,83.3
M,1.87,93.5
M,1.84,94.8
M,1.68,71.0
F,1.59,74.8
M,1.83,69.7
F,1.69,101.8
M,1.65,59.4
F,1.65,53.9
M,1.74,71.1
F,1.57,72.2
M,1.86,85.8
F,1.97,75.5
F,1.72,115.8
F,1.7,95.9
F,1.64,64.6
F,1.57,92.7
M,1.77,74.7
F,1.57,50.8
M,1.87,93.1
F,1.75,63.9
F,1.8,68.2
M,1.77,71.4
M,1.73,81.4
M,1.76,91.8
F,1.64,79.5
F,1.64,71.6
M,1.66,60.8
F,1.59,94.6
M,1.86,87.6
M,1.53,52.5
F,1.73,61.6
M,1.71,69.2
F,1.68,55.5
F,1.67,54.6
F,1.76,123.3
F,1.56,69.1
F,1.65,96.7
F,1.66,76.5
M,1.81,90.3
M,1.84,106.8
F,1.52,53.6
F,1.58,65.5
M,1.54,79.6
F,1.65,79.2
F,1.75,86.4
F,1.63,51.7
M,1.94,101.0
F,1.56,40.7
F,1.76,79.8
F,1.51,59.5
F,1.72,71.5
M,1.75,84.1
M,1.82,88.7
F,1.52,60.5
F,1.55,66.6
F,1.6,74.4
F,1.55,47.0
M,1.82,128.7
M,1.83,76.5
F,1.78,71.6
M,1.91,81.8
F,1.86,125.0
F,1.47,40.8
M,1.76,103.4
M,1.7,73.1
F,1.51,64.2
F,1.7,67.1
F,1.75,77.0
M,1.52,45.8
F,1.82,95.8
F,1.6,54.8
F,1.61,52.9
F,1.7,68.9
F,1.68,46.4
M,1.89,70.9
M,1.71,68.3
F,1.61,61.0
M,1.72,76.5
F,1.66,59.9
M,1.76,62.8
M,1.66,56.7
F,1.56,71.3
M,1.82,86.9
M,1.67,52.8
F,1.62,68.6
F,1.46,56.3
M,1.86,69.8
M,1.78,94.4
M,1.79,81.4
M,1.83,86.2
M,1.69,75.4
M,1.74,57.5
F,1.63,67.5
F,1.68,73.7
M,1.84,74.0
F,1.63,68.6
M,1.67,56.9
M,1.82,120.9
F,1.77,74.6
M,1.89,68.6
M,1.93,93.3
M,1.85,78.1
F,1.42,62.8
M,1.83,79.6
M,1.74,57.5
F,1.67,55.1
F,1.66,88.2
M,1.75,77.6
F,1.54,53.2
M,1.8,120.7
F,1.59,46.9
F,1.64,50.2
F,1.53,48.8
M,1.77,111.5
F,1.49,59.0
M,1.87,85.0
F,1.5,58.5
F,1.86,77.0
F,1.65,53.1
M,1.66,53.2
F,1.74,107.4
F,1.79,76.2
M,1.98,106.3
F,1.63,76.6
M,1.92,107.4
F,1.49,65.2
F,1.71,80.2
M,1.74,59.9
F,1.61,64.1
M,1.99,117.8
M,1.9,104.2
F,1.56,65.6
M,1.7,113.2
M,1.63,89.4
M,1.86,58.7
F,1.55,51.9
F,1.66,76.2
F,1.64,100.8
F,1.6,68.8
M,1.68,97.9
M,1.75,77.3
F,1.69,55.2
M,1.84,87.5
F,1.87,112.8
F,1.81,76.3
F,1.64,102.4
M,1.83,73.9
F,1.6,82.8
M,1.73,76.0
F,1.7,67.6
M,1.65,79.0
F,1.74,65.1
M,1.72,89.6
M,1.65,56.1
F,1.6,75.7
F,1.68,74.5
F,1.51,45.1
M,1.83,75.3
M,1.9,74.6
M,1.79,65.0
F,1.61,70.0
M,1.71,65.8
F,1.49,65.7
M,1.7,63.5
M,1.77,76.8
M,1.55,80.8
M,1.73,84.1
F,1.62,64.8
F,1.74,58.9
M,1.72,60.9
F,1.73,61.4
M,1.74,115.2
M,1.81,106.8
F,1.55,50.3
F,1.57,93.2
F,1.56,50.7
M,1.88,105.0
M,1.94,75.0
M,1.92,67.6
M,1.9,86.2
F,1.64,64.8
F,1.74,70.8
F,1.52,50.7
M,1.73,74.2
M,1.74,86.3
M,1.7,71.8
F,1.45,44.8
M,1.91,71.3
F,1.53,44.9
M,1.81,72.8
F,1.5,42.1
F,1.61,63.2
F,1.65,55.1
F,1.61,76.2
M,1.75,81.1
F,1.65,68.9
F,1.77,61.6
F,1.59,52.0
M,1.73,60.8
M,1.65,77.8
